1,0,CONNECTICUT,1709242,9000,,517587,128554,686309,0.232084176
1,10,FAIRFIELD,418384,9001,,125028,29706,170760,0.228802212
1,30,HARTFORD,450189,9003,,137250,29969,185702,0.236693564
1,50,LITCHFIELD,87041,9005,,26719,7614,33264,0.223770319
1,70,MIDDLESEX,55999,9007,,16316,5776,21006,0.246450304
1,90,NEW HAVEN,484316,9009,,146405,36081,194784,0.235487602
1,110,NEW LONDON,125224,9011,,38222,11278,47939,0.237223605
1,130,TOLLAND,31866,9013,,9648,3002,12116,0.201488266
1,150,WINDHAM,56223,9015,,17999,5128,20738,0.190268456
2,0,MAINE,847226,23000,,300086,80325,293706,0.234695912
2,10,ANDROSCOGGIN,76679,23001,,26213,6483,28593,0.204567079
2,30,AROOSTOOK,94436,23003,,43954,5104,31173,0.194257356
2,50,CUMBERLAND,146000,23005,,46404,14377,53375,0.252981568
2,70,FRANKLIN,19896,23007,,7069,1846,6782,0.250683683
2,90,HANCOCK,32422,23009,,10785,3787,10929,0.267955801
2,110,KENNEBEC,77231,23011,,25576,7556,27373,0.233307946
2,130,KNOX,27191,23013,,8205,3619,8760,0.247470817
2,150,LINCOLN,16294,23015,,5187,2379,5145,0.200549451
2,170,OXFORD,42662,23017,,15536,4058,14262,0.248753965
2,190,PENOBSCOT,97104,23019,,35294,8804,33304,0.285883514
2,210,PISCATAQUIS,18467,23021,,6596,1870,5914,0.313417191
2,230,SAGADAHOC,19123,23023,,6135,2230,6644,0.201716738
2,250,SOMERSET,38245,23025,,13698,3755,12935,0.235264484
2,270,WALDO,21159,23027,,7343,2747,6454,0.208086785
2,290,WASHINGTON,37767,23029,,13896,3990,12437,0.196689387
2,310,YORK,82550,23031,,28195,7720,29626,0.216121495
3,0,MASSACHUSETTS,4316721,25000,,1325677,368974,1655664,0.260347829
3,10,BARNSTABLE,37295,25001,,11769,4407,12841,0.297358066
3,30,BERKSHIRE,122273,25003,,37939,10782,46654,0.260311641
3,50,BRISTOL,364637,25005,,116740,30013,137489,0.151322651
3,70,DUKES,5669,25007,,1830,681,1924,0.337254902
3,90,ESSEX,496313,25009,,147604,46716,186685,0.246781693
3,110,FRANKLIN,49453,25011,,15542,5182,17422,0.277183929
3,130,HAMPDEN,332107,25013,,100424,25307,130199,0.213500451
3,150,HAMPSHIRE,72461,25015,,21255,6958,27496,0.265477959
3,170,MIDDLESEX,971390,25017,,306377,82155,372370,0.315715458
3,190,NANTUCKET,3401,25019,,1070,386,1199,0.306122449
3,210,NORFOLK,325180,25021,,97392,27727,125466,0.327107428
3,230,PLYMOUTH,168824,25023,,49156,18453,60299,0.258963178
3,250,SUFFOLK,863248,25025,,260473,67665,343567,0.25827236
3,270,WORCESTER,504470,25027,,158106,42542,192053,0.244997508
4,0,NEW HAMPSHIRE,491524,33000,,158246,48720,177385,0.234088247
4,10,BELKNAP,24328,33001,,7844,2802,8401,0.245236123
4,30,CARROLL,15589,33003,,4988,1874,5189,0.282269504
4,50,CHESHIRE,34953,33005,,11360,3575,12436,0.236063709
4,70,COOS,39274,33007,,14684,3093,14009,0.214890771
4,90,GRAFTON,44645,33009,,14569,4474,16013,0.285714286
4,110,HILLSBOROUGH,144888,33011,,45997,12801,54343,0.219188192
4,130,MERRIMACK,60710,33013,,18499,6925,21497,0.22651357
4,150,ROCKINGHAM,58142,33015,,18019,6627,20046,0.253840782
4,170,STRAFFORD,43553,33017,,13949,4162,16236,0.218955682
4,190,SULLIVAN,25442,33019,,8337,2387,9215,0.232061069
5,0,RHODE ISLAND,713346,44000,,225981,54284,279087,0.184462507
5,10,BRISTOL,25548,44001,,8557,1887,9956,0.179310345
5,30,KENT,58311,44003,,19761,4440,22065,0.190062112
5,50,NEWPORT,46696,44005,,14772,3737,18502,0.151902032
5,70,PROVIDENCE,550298,44007,,172374,41240,216715,0.187105297
5,90,WASHINGTON,32493,44009,,10517,2980,11849,0.203160271
6,0,VERMONT,359231,50000,,125128,34492,125518,0.243809424
6,10,ADDISON,17944,50001,,6704,1836,5815,0.217391304
6,30,BENNINGTON,22286,50003,,7394,2234,7852,0.250691244
6,50,CALEDONIA,24320,50005,,8355,2557,8205,0.247596154
6,70,CHITTENDEN,52098,50007,,18758,4127,19386,0.251854241
6,90,ESSEX,6490,50009,,2349,622,2186,0.236311239
6,110,FRANKLIN,29601,50011,,11108,2676,9897,0.227496917
6,130,GRAND ISLE,3802,50013,,1452,359,1244,0.244897959
6,150,LAMOILLE,11028,50015,,3978,1132,3618,0.228070175
6,170,ORANGE,17048,50017,,6133,1971,5413,0.243362832
6,190,ORLEANS,21718,50019,,8081,2114,7104,0.224196277
6,210,RUTLAND,45638,50021,,15312,4401,15926,0.271829316
6,230,WASHINGTON,41546,50023,,14070,3676,15480,0.247941889
6,250,WINDHAM,27850,50025,,8914,3207,9677,0.240327381
6,270,WINDSOR,37862,50027,,12520,3580,13715,0.23110893
11,0,DELAWARE,266505,10000,,83809,20566,107005,0.213110332
11,10,KENT,34441,10001,,11417,3652,12081,0.18452381
11,30,NEW CASTLE,179562,10003,,54716,12336,75316,0.230922893
11,50,SUSSEX,52502,10005,,17676,4578,19608,0.170822102
12,0,NEW JERSEY,4160165,34000,,1249874,278821,1717659,0.220548212
12,10,ATLANTIC,124066,34001,,34499,10848,48214,0.223155468
12,30,BERGEN,409646,34003,,122202,26042,172582,0.265794181
12,50,BURLINGTON,97013,34005,,31370,8073,36595,0.198882077
12,70,CAMDEN,255727,34007,,79816,17414,102112,0.17918956
12,90,CAPE MAY,28919,34009,,8450,3246,9860,0.228474576
12,110,CUMBERLAND,73184,34011,,22169,6504,28116,0.162391034
12,130,ESSEX,837340,34013,,242732,53061,357061,0.246910275
12,150,GLOUCESTER,72219,34015,,23923,5697,26554,0.225632212
12,170,HUDSON,652040,34017,,196099,36746,279553,0.182249856
12,190,HUNTERDON,36766,34019,,10921,4033,13090,0.157719715
12,210,MERCER,197318,34021,,59644,13172,80973,0.239439104
12,230,MIDDLESEX,217077,34023,,70365,11292,90788,0.188028765
12,250,MONMOUTH,161238,34025,,46251,15067,61632,0.260632626
12,270,MORRIS,125732,34027,,37210,9882,51030,0.256339327
12,290,OCEAN,37706,34029,,10647,3869,13963,0.29536348
12,310,PASSAIC,309353,34031,,89908,19925,130693,0.170911375
12,330,SALEM,42274,34033,,14213,3060,16670,0.190256195
12,350,SOMERSET,74390,34035,,22854,5106,30067,0.226860687
12,370,SUSSEX,29632,34037,,9866,2690,10609,0.216537775
12,390,UNION,328344,34039,,101127,18510,139102,0.272316323
12,410,WARREN,50181,34041,,15608,4584,18395,0.174214755
13,0,NEW YORK,13479142,36000,,3901632,922356,5656311,0.260235753
13,10,ALBANY,221315,36001,,61407,18218,88665,0.286629002
13,30,ALLEGANY,39681,36003,,13849,4182,13211,0.312068049
13,50,BRONX,1394711,36005,,403896,69378,622479,0.25866984
13,70,BROOME,165749,36007,,52994,12349,65863,0.276126335
13,90,CATTARAUGUS,72652,36009,,24181,6649,25943,0.27576311
13,110,CAYUGA,65508,36011,,19243,7011,23716,0.28549142
13,130,CHAUTAUQUA,123580,36013,,37645,12355,44954,0.294247439
13,150,CHEMUNG,73718,36015,,22458,6669,27962,0.28067701
13,170,CHENANGO,36454,36017,,11260,4150,12431,0.277149321
13,190,CLINTON,54006,36019,,19384,4025,20818,0.190737355
13,210,COLUMBIA,41464,36021,,12300,5050,14158,0.248208802
13,230,CORTLAND,33668,36023,,10676,3443,12200,0.291205591
13,250,DELAWARE,40989,36025,,13299,4467,14205,0.286354582
13,270,DUTCHESS,120542,36027,,33041,11869,46371,0.251392758
13,290,ERIE,798377,36029,,249375,52484,320756,0.243055077
13,310,ESSEX,34178,36031,,11721,3027,12136,0.278412181
13,330,FRANKLIN,44286,36033,,16155,3892,15100,0.280981067
13,350,FULTON,48597,36035,,13644,5428,17619,0.261995754
13,370,GENESEE,44481,36037,,14757,4198,15740,0.287966805
13,390,GREENE,27926,36039,,8267,3418,9323,0.204630788
13,410,HAMILTON,4188,36041,,1323,395,1504,0.293023256
13,430,HERKIMER,59527,36043,,17825,5904,21284,0.24233222
13,450,JEFFERSON,84003,36045,,27058,8774,29507,0.240901987
13,470,KINGS,2698285,36047,,815558,145054,1183283,0.229183293
13,490,LEWIS,22815,36049,,8158,2453,7324,0.237676056
13,510,LIVINGSTON,38510,36051,,12615,3953,13590,0.305998126
13,530,MADISON,39598,36053,,12427,4541,13547,0.296277409
13,550,MONROE,438230,36055,,123212,35558,174884,0.309808826
13,570,MONTGOMERY,59142,36057,,16670,5693,22447,0.230329949
13,590,NASSAU,406748,36059,,128118,22986,169470,0.343593059
13,610,NEW YORK,1889924,36061,,429890,118963,879000,0.242296269
13,630,NIAGARA,160110,36063,,51689,10994,63720,0.238993001
13,650,ONEIDA,203636,36065,,61360,17994,76703,0.251911111
13,670,ONONDAGA,295108,36067,,89037,24522,113823,0.309904557
13,690,ONTARIO,55307,36069,,17019,5914,19125,0.323582521
13,710,ORANGE,140113,36071,,40200,13604,53330,0.321759259
13,730,ORLEANS,27760,36073,,8167,3268,9558,0.294389439
13,750,OSWEGO,71275,36075,,23482,7325,24759,0.261609907
13,770,OTSEGO,46082,36077,,13747,5760,15619,0.354924579
13,790,PUTNAM,16555,36079,,4933,1521,6248,0.361809045
13,810,QUEENS,1297634,36081,,367843,69466,579845,0.243527043
13,830,RENSSELAER,121834,36083,,34991,12121,45234,0.273167474
13,850,RICHMOND,174441,36085,,55313,11558,70861,0.224007096
13,870,ROCKLAND,74261,36087,,22540,5792,30328,0.218758052
13,890,ST LAWRENCE,91098,36089,,32257,9370,30981,0.245819398
13,910,SARATOGA,65606,36091,,19761,6638,23644,0.252955818
13,930,SCHENECTADY,122494,36093,,33023,9751,49848,0.329783801
13,950,SCHOHARIE,20812,36095,,6385,2713,6916,0.27044711
13,970,SCHUYLER,12979,36097,,4188,1572,4131,0.290964778
13,990,SENECA,25732,36099,,7156,3577,8215,0.285956007
13,1010,STEUBEN,84927,36101,,27619,8327,29342,0.295199427
13,1030,SUFFOLK,197355,36103,,54082,17286,76468,0.271464786
13,1050,SULLIVAN,37901,36105,,10647,3827,13849,0.313076506
13,1070,TIOGA,27072,36107,,8779,3273,8960,0.266769468
13,1090,TOMPKINS,42340,36109,,12720,4268,16014,0.387216304
13,1110,ULSTER,87017,36111,,25278,9195,31873,0.280376085
13,1130,WARREN,36035,36113,,10678,3784,13174,0.295238095
13,1150,WASHINGTON,46726,36115,,15015,4721,16604,0.250857633
13,1170,WAYNE,52747,36117,,15836,6002,18419,0.231790592
13,1190,WESTCHESTER,573558,36119,,171353,36196,242427,0.343335851
13,1210,WYOMING,31394,36121,,9148,3312,11616,0.266233766
13,1230,YATES,16381,36123,,4980,2169,5187,0.309840426
14,0,PENNSYLVANIA,9900180,42000,,3362676,677468,3840651,0.210525678
14,10,ADAMS,39435,42001,,14708,3518,13681,0.185530404
14,30,ALLEGHENY,1411539,42003,,458447,82194,577695,0.249912441
14,50,ARMSTRONG,81087,42005,,32150,5483,28842,0.198809524
14,70,BEAVER,156754,42007,,57934,7705,60789,0.235592869
14,90,BEDFORD,40809,42009,,16522,3130,13949,0.177502992
14,110,BERKS,241884,42011,,75045,19274,94502,0.156360358
14,130,BLAIR,140358,42013,,49716,10459,50725,0.248129375
14,150,BRADFORD,50615,42015,,17886,5487,16429,0.235775381
14,170,BUCKS,107715,42017,,35751,9226,39624,0.179433198
14,190,BUTLER,87590,42019,,32426,6808,30945,0.230769231
14,210,CAMBRIA,213459,42021,,86680,10823,78050,0.201429364
14,230,CAMERON,6852,42023,,2286,495,2893,0.149606299
14,250,CARBON,61735,42025,,22940,3539,22779,0.189238368
14,270,CENTRE,52608,42027,,20030,3907,19451,0.26417568
14,290,CHESTER,135626,42029,,45715,11048,50724,0.220767552
14,310,CLARION,38410,42031,,15476,3307,12759,0.20947099
14,330,CLEARFIELD,92094,42033,,37805,6657,31558,0.187141411
14,350,CLINTON,34557,42035,,12775,2738,12665,0.268759196
14,370,COLUMBIA,51413,42037,,18121,4315,18471,0.170520231
14,390,CRAWFORD,71644,42039,,24040,7130,25492,0.219506048
14,410,CUMBERLAND,74806,42041,,25407,6346,27802,0.198614319
14,430,DAUPHIN,177410,42043,,54199,13561,70577,0.234238959
14,450,DELAWARE,310756,42045,,98081,19186,127587,0.303394929
14,470,ELK,34443,42047,,13523,2356,12355,0.223859316
14,490,ERIE,180889,42049,,60540,13347,68325,0.246543101
14,510,FAYETTE,200999,42051,,82617,10827,71182,0.198948091
14,530,FOREST,5791,42053,,2176,565,1984,0.243986254
14,550,FRANKLIN,69378,42055,,24901,5741,25831,0.203314371
14,570,FULTON,10673,42057,,4465,821,3577,0.155948553
14,590,GREENE,44671,42059,,18417,2994,15285,0.244172717
14,610,HUNTINGDON,41836,42061,,16681,2999,14956,0.179444258
14,630,INDIANA,79854,42063,,33084,5074,27387,0.20892651
14,650,JEFFERSON,54090,42065,,21241,4429,18471,0.21334504
14,670,JUNIATA,15373,42067,,6014,1340,5227,0.191263282
14,690,LACKAWANNA,301243,42069,,105527,17469,119031,0.196649827
14,710,LANCASTER,212504,42071,,73027,18864,78478,0.164977671
14,730,LAWRENCE,96877,42073,,34950,6477,35622,0.214663886
14,750,LEBANON,72641,42075,,25699,5903,26734,0.138207433
14,770,LEHIGH,177533,42077,,56890,12582,69683,0.186412016
14,790,LUZERNE,441518,42079,,163521,22716,173545,0.204490921
14,810,LYCOMING,93633,42081,,31039,8472,33859,0.218153787
14,830,MCKEAN,56673,42083,,20020,4061,21752,0.27414966
14,850,MERCER,101039,42085,,35135,7736,37010,0.252341137
