1,0,CONNECTICUT,3107576,9000,822919,,364864
1,10,"FAIRFIELD, CT",807143,9001,217474,,92120
1,30,"HARTFORD, CT",807766,9003,209812,,96221
1,50,"LITCHFIELD, CT",156769,9005,42643,,20512
1,70,"MIDDLESEX, CT",129017,9007,33748,,15226
1,90,"NEW HAVEN, CT",761337,9009,196954,,96792
1,110,"NEW LONDON, CT",238409,9011,65367,,24402
1,130,"TOLLAND, CT",114823,9013,30171,,8520
1,150,"WINDHAM, CT",92312,9015,26750,,11071
2,0,MAINE,1124660,23000,321387,,140918
2,10,"ANDROSCOGGIN, ME",99657,23001,29093,,12758
2,30,"AROOSTOOK, ME",91331,23003,28860,,9534
2,50,"CUMBERLAND, ME",215789,23005,57771,,27498
2,70,"FRANKLIN, ME",27098,23007,7983,,3221
2,90,"HANCOCK, ME",41781,23009,11019,,6429
2,110,"KENNEBEC, ME",109889,23011,31589,,13411
2,130,"KNOX, ME",32941,23013,8713,,5280
2,150,"LINCOLN, ME",25691,23015,7100,,4056
2,170,"OXFORD, ME",48968,23017,14258,,6867
2,190,"PENOBSCOT, ME",137015,23019,38065,,14158
2,210,"PISCATAQUIS, ME",17634,23021,5154,,2532
2,230,"SAGADAHOC, ME",28795,23023,8675,,3288
2,250,"SOMERSET, ME",45028,23025,14019,,5678
2,270,"WALDO, ME",28414,23027,8673,,3362
2,290,"WASHINGTON, ME",34963,23029,10111,,5076
2,310,"YORK, ME",139666,23031,40304,,17770
3,0,MASSACHUSETTS,5737037,25000,1490389,,726531
3,10,"BARNSTABLE, MA",147925,25001,34606,,30725
3,30,"BERKSHIRE, MA",145110,25003,37286,,20931
3,50,"BRISTOL, MA",474641,25005,132784,,62060
3,70,"DUKES, MA",8942,25007,2011,,1654
3,90,"ESSEX, MA",633632,25009,168455,,84384
3,110,"FRANKLIN, MA",64317,25011,16629,,8668
3,130,"HAMPDEN, MA",443018,25013,120079,,57751
3,150,"HAMPSHIRE, MA",138813,25015,30133,,13826
3,170,"MIDDLESEX, MA",1367034,25017,346842,,158344
3,190,"NANTUCKET, MA",5087,25019,1097,,877
3,210,"NORFOLK, MA",606587,25021,155162,,76775
3,230,"PLYMOUTH, MA",405437,25023,127566,,42517
3,250,"SUFFOLK, MA",650142,25025,141499,,84808
3,270,"WORCESTER, MA",646352,25027,176240,,83211
4,0,NEW HAMPSHIRE,920610,33000,258082,,102967
4,10,"BELKNAP, NH",42884,33001,11850,,5671
4,30,"CARROLL, NH",27931,33003,6953,,4539
4,50,"CHESHIRE, NH",62116,33005,16727,,7664
4,70,"COOS, NH",35147,33007,9839,,4983
4,90,"GRAFTON, NH",65806,33009,16249,,8133
4,110,"HILLSBOROUGH, NH",276608,33011,81027,,28214
4,130,"MERRIMACK, NH",98302,33013,26825,,12371
4,150,"ROCKINGHAM, NH",190345,33015,55977,,17809
4,170,"STRAFFORD, NH",85408,33017,22360,,8771
4,190,"SULLIVAN, NH",36063,33019,10275,,4812
5,0,RHODE ISLAND,947154,44000,242851,,126922
5,10,"BRISTOL, RI",46942,44001,12152,,5865
5,30,"KENT, RI",154163,44003,42209,,17570
5,50,"NEWPORT, RI",81383,44005,22207,,9240
5,70,"PROVIDENCE, RI",571349,44007,141044,,84649
