1,0,CONNECTICUT,2007280,9000,,598524,176824,786839
1,10,FAIRFIELD,504342,9001,,148174,42798,198968
1,30,HARTFORD,539661,9003,,159971,43995,214813
1,50,LITCHFIELD,98872,9005,,30775,9946,36240
1,70,MIDDLESEX,67332,9007,,19638,7461,25493
1,90,NEW HAVEN,545784,9009,,161199,48656,214768
1,110,NEW LONDON,144821,9011,,45221,13860,55592
1,130,TOLLAND,44709,9013,,14049,3727,18541
1,150,WINDHAM,61759,9015,,19497,6381,22424
2,0,MAINE,913774,23000,,323877,93562,312257
2,10,ANDROSCOGGIN,83594,23001,,28633,7789,29441
2,30,AROOSTOOK,96039,23003,,42994,6172,32216
2,50,CUMBERLAND,169201,23005,,55761,17670,59761
2,70,FRANKLIN,20682,23007,,7628,2226,6738
2,90,HANCOCK,32105,23009,,10740,4106,10444
2,110,KENNEBEC,83881,23011,,28254,8670,29356
2,130,KNOX,28121,23013,,8703,4049,8933
2,150,LINCOLN,18004,23015,,5989,2619,5556
2,170,OXFORD,44221,23017,,16210,4733,14469
2,190,PENOBSCOT,108198,23019,,38546,10367,38617
2,210,PISCATAQUIS,18617,23021,,6617,2200,5827
2,230,SAGADAHOC,20911,23023,,7423,2452,6723
2,250,SOMERSET,39785,23025,,14328,4242,13234
2,270,WALDO,21687,23027,,7860,2838,6566
2,290,WASHINGTON,35187,23029,,12330,4256,11337
2,310,YORK,93541,23031,,31861,9173,33039
3,0,MASSACHUSETTS,4690514,25000,,1417582,468436,1743432
3,10,BARNSTABLE,46805,25001,,14439,5686,16467
3,30,BERKSHIRE,132966,25003,,41475,13387,48817
3,50,BRISTOL,381569,25005,,116442,37345,141556
3,70,DUKES,5633,25007,,1809,771,1804
3,90,ESSEX,522384,25009,,154397,57528,188396
3,110,FRANKLIN,52747,25011,,16694,6188,18435
3,130,HAMPDEN,367971,25013,,108083,33782,141585
3,150,HAMPSHIRE,87594,25015,,26288,8704,33868
3,170,MIDDLESEX,1064569,25017,,328912,102865,395998
3,190,NANTUCKET,3484,25019,,1060,425,1175
3,210,NORFOLK,392308,25021,,120789,38367,141594
3,230,PLYMOUTH,189468,25023,,59067,22532,65253
3,250,SUFFOLK,896615,25025,,261533,85829,346018
3,270,WORCESTER,546401,25027,,166594,55027,202466
4,0,NEW HAMPSHIRE,533242,33000,,173047,57793,185968
4,10,BELKNAP,26632,33001,,8639,3180,9097
4,30,CARROLL,15868,33003,,5082,2148,5087
4,50,CHESHIRE,38811,33005,,13058,4211,13417
4,70,COOS,35932,33007,,12564,3624,12251
4,90,GRAFTON,47923,33009,,15978,5379,16804
4,110,HILLSBOROUGH,156987,33011,,49115,15570,56473
4,130,MERRIMACK,63022,33013,,19494,8113,20937
4,150,ROCKINGHAM,70059,33015,,23145,7931,23680
4,170,STRAFFORD,51567,33017,,16968,4930,19190
4,190,SULLIVAN,26441,33019,,9004,2707,9032
5,0,RHODE ISLAND,791896,44000,,239976,70418,309661
5,10,BRISTOL,29079,44001,,9258,2474,11367
5,30,KENT,77763,44003,,25493,6249,30013
5,50,NEWPORT,61539,44005,,20047,4655,26321
5,70,PROVIDENCE,574973,44007,,169376,53214,221125
5,90,WASHINGTON,48542,44009,,15802,3826,20835
6,0,VERMONT,377747,50000,,134583,39534,128113
6,10,ADDISON,19442,50001,,7429,1979,6549
6,30,BENNINGTON,24115,50003,,8161,2674,8142
6,50,CALEDONIA,24049,50005,,8440,2841,7810
6,70,CHITTENDEN,62570,50007,,23053,5184,23327
6,90,ESSEX,6257,50009,,2338,660,1976
6,110,FRANKLIN,29894,50011,,11168,3002,9730
6,130,GRAND ISLE,3406,50013,,1261,347,1074
6,150,LAMOILLE,11388,50015,,4398,1265,3631
6,170,ORANGE,17027,50017,,6563,1976,5202
6,190,ORLEANS,21190,50019,,8183,2199,6650
6,210,RUTLAND,45905,50021,,15549,5182,15328
6,230,WASHINGTON,42870,50023,,14724,4279,14949
6,250,WINDHAM,28749,50025,,9209,3668,9566
6,270,WINDSOR,40885,50027,,14107,4278,14179
11,0,DELAWARE,318085,10000,,102834,26320,123604
11,10,KENT,37870,10001,,12551,4205,13179
11,30,NEW CASTLE,218879,10003,,69080,16408,87974
11,50,SUSSEX,61336,10005,,21203,5707,22451
12,0,NEW JERSEY,4835329,34000,,1417135,393989,1921404
12,10,ATLANTIC,132399,34001,,36242,14399,47537
12,30,BERGEN,539139,34003,,159595,40260,215704
12,50,BURLINGTON,135910,34005,,45170,10199,55915
12,70,CAMDEN,300743,34007,,93321,23492,117955
12,90,CAPE MAY,37131,34009,,11101,4978,11890
12,110,CUMBERLAND,88597,34011,,27128,8452,33959
12,130,ESSEX,905949,34013,,251322,74367,362523
12,150,GLOUCESTER,91727,34015,,30207,7579,34911
12,170,HUDSON,647437,34017,,182473,49182,262047
12,190,HUNTERDON,42736,34019,,12722,4733,15374
12,210,MERCER,229781,34021,,65278,18476,95270
12,230,MIDDLESEX,264872,34023,,80430,17369,113481
12,250,MONMOUTH,225327,34025,,68025,21796,84551
12,270,MORRIS,164371,34027,,49848,14826,62772
12,290,OCEAN,56622,34029,,16552,6253,20215
12,310,PASSAIC,337093,34031,,93525,28713,135178
12,330,SALEM,49508,34033,,17261,3813,18875
12,350,SOMERSET,99052,34035,,29893,7495,40885
12,370,SUSSEX,34423,34037,,11467,3461,12105
12,390,UNION,398138,34039,,118996,28320,160388
12,410,WARREN,54374,34041,,16579,5826,19869
13,0,NEW YORK,14830192,36000,,4255964,1258457,5786858
13,10,ALBANY,239386,36001,,68645,22980,89590
13,30,ALLEGANY,43784,36003,,15981,4713,14719
13,50,BRONX,1451277,36005,,408840,105862,570868
13,70,BROOME,184698,36007,,57828,16293,69454
13,90,CATTARAUGUS,77901,36009,,26714,7828,27129
13,110,CAYUGA,70136,36011,,22182,8215,24892
13,130,CHAUTAUQUA,135189,36013,,42036,15303,47081
13,150,CHEMUNG,86827,36015,,27841,8318,31600
13,170,CHENANGO,39138,36017,,13455,4714,12724
13,190,CLINTON,53622,36019,,19663,4649,19301
13,210,COLUMBIA,43182,36021,,13025,5628,14169
13,230,CORTLAND,37158,36023,,12787,4016,12745
13,250,DELAWARE,44420,36025,,15327,4931,14728
13,270,DUTCHESS,136781,36027,,37437,15073,50454
13,290,ERIE,899238,36029,,274971,71021,347916
13,310,ESSEX,35086,36031,,12359,3591,11691
13,330,FRANKLIN,44830,36033,,16286,4383,14841
13,350,FULTON,51021,36035,,15168,6372,17587
13,370,GENESEE,47584,36037,,15996,5008,16622
13,390,GREENE,28745,36039,,8921,3660,9165
13,410,HAMILTON,4105,36041,,1283,472,1379
13,430,HERKIMER,61407,36043,,18913,6839,21364
13,450,JEFFERSON,85521,36045,,28841,10132,27897
13,470,KINGS,2738175,36047,,788035,202838,1110755
13,490,LEWIS,22521,36049,,8372,2540,7048
13,510,LIVINGSTON,40257,36051,,13484,4381,14136
13,530,MADISON,46214,36053,,16014,5071,16006
13,550,MONROE,487632,36055,,139640,48580,183445
13,570,MONTGOMERY,59594,36057,,16683,6678,21940
13,590,NASSAU,672765,36059,,218759,40304,273501
13,610,NEW YORK,1960101,36061,,426006,171323,833668
13,630,NIAGARA,189992,36063,,61964,14703,73864
13,650,ONEIDA,222855,36065,,68366,22817,81899
13,670,ONONDAGA,341719,36067,,103248,30986,132537
13,690,ONTARIO,60172,36069,,18948,6730,21176
13,710,ORANGE,152255,36071,,44425,16984,55118
13,730,ORLEANS,29832,36073,,9517,3614,9967
13,750,OSWEGO,77181,36075,,26774,8203,26389
13,770,OTSEGO,50763,36077,,16183,6575,16540
13,790,PUTNAM,20307,36079,,5846,2163,6970
13,810,QUEENS,1550849,36081,,430371,109731,622418
13,830,RENSSELAER,132607,36083,,40078,13590,48651
13,850,RICHMOND,191555,36085,,58340,15481,75413
13,870,ROCKLAND,89276,36087,,27029,7924,34524
13,890,ST LAWRENCE,98897,36089,,36089,9977,33855
13,910,SARATOGA,74869,36091,,23892,7788,26876
13,930,SCHENECTADY,142497,36093,,39264,13705,56953
13,950,SCHOHARIE,22703,36095,,7660,2763,7248
13,970,SCHUYLER,14182,36097,,5022,1723,4476
13,990,SENECA,29253,36099,,8545,4710,9122
13,1010,STEUBEN,91439,36101,,31158,9743,30273
13,1030,SUFFOLK,276129,36103,,77715,27680,100303
13,1050,SULLIVAN,40731,36105,,12023,4605,14180
13,1070,TIOGA,30166,36107,,10571,3505,9774
13,1090,TOMPKINS,59122,36109,,19348,5138,24617
13,1110,ULSTER,92621,36111,,26781,10992,32130
13,1130,WARREN,39205,36113,,12372,4607,13314
13,1150,WASHINGTON,47144,36115,,15658,5394,16051
13,1170,WAYNE,57323,36117,,18573,6968,19562
13,1190,WESTCHESTER,625816,36119,,182507,51719,237093
13,1210,WYOMING,32822,36121,,10402,3798,11592
13,1230,YATES,17615,36123,,5803,2425,5558
14,0,PENNSYLVANIA,10498012,42000,,3351914,886825,4032666
14,10,ADAMS,44197,42001,,16098,4167,15734
14,30,ALLEGHENY,1515237,42003,,463416,118063,605177
14,50,ARMSTRONG,80842,42005,,29694,7013,29050
14,70,BEAVER,175192,42007,,58982,11840,69374
14,90,BEDFORD,40775,42009,,15861,3645,13682
14,110,BERKS,255740,42011,,74055,24375,97746
14,130,BLAIR,139514,42013,,46637,13683,48542
14,150,BRADFORD,51722,42015,,18816,5916,16480
14,170,BUCKS,144620,42017,,48004,11978,55686
14,190,BUTLER,97320,42019,,34199,9010,35634
14,210,CAMBRIA,209541,42021,,76800,15382,77952
14,230,CAMERON,7023,42023,,2449,591,2804
14,250,CARBON,57558,42025,,18245,4782,21596
14,270,CENTRE,65922,42027,,22523,4689,28397
14,290,CHESTER,159141,42029,,52470,13593,61367
14,310,CLARION,38344,42031,,14752,3683,12850
14,330,CLEARFIELD,85957,42033,,32505,7879,29445
14,350,CLINTON,36532,42035,,12937,3209,13446
14,370,COLUMBIA,53460,42037,,17717,5401,19656
14,390,CRAWFORD,78948,42039,,27994,8130,27592
14,410,CUMBERLAND,94457,42041,,31832,7971,36139
14,430,DAUPHIN,197784,42043,,59477,17994,76746
14,450,DELAWARE,414234,42045,,132438,28765,163500
14,470,ELK,34503,42047,,12269,2903,12812
14,490,ERIE,219388,42049,,73042,18217,83799
14,510,FAYETTE,189899,42051,,69788,15155,68426
14,530,FOREST,4944,42053,,1915,573,1474
14,550,FRANKLIN,75927,42055,,26687,6860,27935
14,570,FULTON,10387,42057,,4363,911,3249
14,590,GREENE,45394,42059,,17144,3925,15913
14,610,HUNTINGDON,40872,42061,,15597,3471,14235
14,630,INDIANA,77106,42063,,29336,6649,27259
